ANTIBIOTIC,SPECIES,0.002,0.004,0.008,0.016,0.03,0.06,0.125,0.25,0.5,1,2,4,8,16,32,64,128,256,512,Distributions,Observations,ECOFF,ECOFF_tentative,accessed
Amikacin,Mycobacterium intracellulare,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,17,48,83,95,45,9,1,0,0,4,309,,,2021-02-14 23:24:29.981612
Amikacin,Mycobacterium tuberculosis,0.0,0.0,0.0,0.0,7.0,0.0,2.0,7.0,58.0,103,24,6,1,1,0,0,4,6,16,4,235,2.0,True,2021-02-14 23:24:29.981612
Amikacin,Mycobacterium tuberculosis 7H9,0.0,0.0,0.0,0.0,0.0,0.0,189.0,416.0,1485.0,1641,269,135,29,38,412,0,0,0,0,3,4614,,,2021-02-14 23:24:29.981612
Amikacin,Nocardia abscessus,0.0,0.0,0.0,0.0,0.0,0.0,4.0,13.0,1.0,0,0,0,0,1,0,0,0,0,0,1,19,,,2021-02-14 23:24:29.981612
Amikacin,Nocardia cyriacigeorgica,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,15.0,18,4,0,0,0,0,0,0,0,0,1,39,,,2021-02-14 23:24:29.981612
Amikacin,Pasteurella multocida,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,23,76,49,48,17,14,2,0,1,233,,,2021-02-14 23:24:29.981612
Amikacin,Plesiomonas shigelloides,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,3,21,33,4,0,0,0,0,1,61,,,2021-02-14 23:24:29.981612
Amikacin,Proteus mirabilis,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,56.0,418,1453,1639,637,145,33,13,4,11,7,10,4425,16.0,False,2021-02-14 23:24:29.981612
Amikacin,Proteus vulgaris,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,35.0,118,109,46,14,1,3,4,0,0,0,6,338,8.0,False,2021-02-14 23:24:29.981612
Amikacin,Pseudomonas aeruginosa,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.0,374.0,975,5478,6313,2979,998,104,152,19,5,0,14,17490,16.0,False,2021-02-14 23:24:29.981612
Amikacin,Pseudomonas aeruginosa ATCC 27853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,105,11,0,0,0,0,0,0,0,2,118,,,2021-02-14 23:24:29.981612
Amikacin,Pseudomonas putida group,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,24.0,28,9,0,2,1,3,4,0,0,0,1,94,,,2021-02-14 23:24:29.981612
Amikacin,Pseudomonas stutzeri group,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,13,8,1,1,0,0,0,0,0,0,1,28,,,2021-02-14 23:24:29.981612
Amikacin,Salmonella enterica,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2358.0,9523,3498,376,26,0,1,0,1,0,0,3,15784,4.0,True,2021-02-14 23:24:29.981612
Amikacin,Serratia marcescens,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,74,319,120,27,15,10,6,1,2,0,6,580,8.0,False,2021-02-14 23:24:29.981612
Amikacin,Staphylococcus aureus,0.0,0.0,2.0,0.0,1.0,0.0,0.0,37.0,101.0,349,1889,2682,971,331,84,64,3,2,0,19,6516,16.0,False,2021-02-14 23:24:29.981612
Amikacin,Staphylococcus capitis,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,59.0,34,6,4,4,0,1,2,0,0,0,1,149,,,2021-02-14 23:24:29.981612
Amikacin,Staphylococcus epidermidis,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,314.0,494,288,180,190,131,76,279,1,1,0,3,1994,4.0,True,2021-02-14 23:24:29.981612
Amikacin,Staphylococcus haemolyticus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,23.0,25,67,62,110,36,10,19,0,0,0,2,369,,,2021-02-14 23:24:29.981612
Amikacin,Staphylococcus hominis,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,63.0,47,101,59,30,8,5,12,0,0,0,1,335,,,2021-02-14 23:24:29.981612
Amikacin,Staphylococcus warneri,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,16.0,28,10,6,3,0,0,1,1,0,0,2,70,,,2021-02-14 23:24:29.981612
Amikacin,Yersinia enterocolitica,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,26.0,53,60,0,0,0,0,0,0,0,0,1,151,,,2021-02-14 23:24:29.981612
Amoxicillin,Actinomyces israelii,0.0,0.0,0.0,0.0,1.0,11.0,35.0,41.0,9.0,1,0,0,0,0,0,0,0,0,0,1,98,,,2021-02-14 23:24:31.317053
Amoxicillin,Actinomyces spp,0.0,0.0,2.0,3.0,9.0,37.0,101.0,104.0,43.0,5,1,0,0,0,0,0,0,0,0,1,305,,,2021-02-14 23:24:31.317053
Amoxicillin,Bacteroides fragilis,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,5.0,10,7,5,30,177,176,88,144,0,0,1,644,,,2021-02-14 23:24:31.317053
Amoxicillin,Bacteroides fragilis group,0.0,0.0,0.0,0.0,0.0,8.0,11.0,53.0,63.0,44,29,17,98,352,380,102,411,0,0,1,1568,,,2021-02-14 23:24:31.317053
Amoxicillin,Bacteroides thetaiotaomicron,0.0,0.0,0.0,0.0,0.0,2.0,6.0,12.0,7.0,2,0,5,12,49,78,17,42,0,0,1,232,,,2021-02-14 23:24:31.317053
Amoxicillin,Campylobacter coli,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,37.0,120,204,170,153,7,10,92,0,0,0,6,800,8.0,False,2021-02-14 23:24:31.317053
Amoxicillin,Campylobacter jejuni,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,17,27,89,135,19,40,72,0,0,0,5,401,16.0,False,2021-02-14 23:24:31.317053
Amoxicillin,Clostridium difficile,0.0,0.0,0.0,0.0,2.0,0.0,8.0,11.0,102.0,316,62,8,0,0,0,0,0,0,0,2,509,,,2021-02-14 23:24:31.317053
Amoxicillin,Clostridium perfringens,0.0,0.0,0.0,0.0,25.0,70.0,11.0,2.0,4.0,1,1,1,0,0,0,0,0,0,0,1,115,,,2021-02-14 23:24:31.317053
Amoxicillin,Cutibacterium acnes,0.0,0.0,0.0,0.0,7.0,93.0,9.0,19.0,12.0,1,4,2,1,0,0,0,0,0,0,1,148,,,2021-02-14 23:24:31.317053
Amoxicillin,Enterobacter agglomerans,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,3,38,23,12,9,14,16,8,0,1,124,,,2021-02-14 23:24:31.317053
Amoxicillin,Enterobacter cloacae,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,3,12,13,27,62,99,147,95,365,6,824,,,2021-02-14 23:24:31.317053
Amoxicillin,Enterobacter dissolvens,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,3,34,0,1,37,,,2021-02-14 23:24:31.317053
Amoxicillin,Enterococcus faecium,0.0,0.0,0.0,0.0,0.0,9.0,27.0,130.0,287.0,249,959,450,27,7,14,0,0,0,0,10,2159,,,2021-02-14 23:24:31.317053
Amoxicillin,Escherichia coli,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,97,740,1694,675,43,11,692,615,58,693,21,5327,8.0,False,2021-02-14 23:24:31.317053
Amoxicillin,Escherichia coli ATCC 25922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,21,79,0,0,0,0,0,0,2,100,,,2021-02-14 23:24:31.317053
Amoxicillin,Haemophilus influenzae,0.0,0.0,0.0,0.0,4.0,12.0,143.0,1794.0,5532.0,1573,749,286,285,448,544,195,46,8,1,16,11620,2.0,False,2021-02-14 23:24:31.317053
Amoxicillin,Haemophilus influenzae ATCC 49247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,77,0,0,0,0,0,0,0,2,78,,,2021-02-14 23:24:31.317053
Amoxicillin,Haemophilus influenzae ATCC 49766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,19.0,0,0,0,0,0,0,0,0,0,0,1,29,,,2021-02-14 23:24:31.317053
Amoxicillin,Haemophilus parainfluenzae,0.0,0.0,0.0,0.0,0.0,0.0,63.0,148.0,133.0,21,8,3,5,7,28,0,0,0,0,1,416,,,2021-02-14 23:24:31.317053
Amoxicillin,Haemophilus parasuis,0.0,0.0,0.0,0.0,11.0,17.0,4.0,5.0,2.0,2,2,0,4,0,0,0,0,0,0,1,47,,,2021-02-14 23:24:31.317053
Amoxicillin,Helicobacter pylori,4.0,0.0,14.0,7076.0,1835.0,862.0,372.0,81.0,39.0,13,8,10,32,19,44,0,0,0,0,8,10409,0.125,False,2021-02-14 23:24:31.317053
Amoxicillin,Kingella kingae,0.0,0.0,1.0,2.0,26.0,69.0,65.0,12.0,11.0,8,7,1,0,0,0,0,0,0,0,1,202,,,2021-02-14 23:24:31.317053
Amoxicillin,Klebsiella aerogenes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,2,3,6,16,26,15,41,5,110,,,2021-02-14 23:24:31.317053
Amoxicillin,Klebsiella oxytoca,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,0,6,16,63,102,42,60,6,291,,,2021-02-14 23:24:31.317053
Amoxicillin,Klebsiella pneumoniae,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,4,4,2,5,58,204,329,142,248,7,998,,,2021-02-14 23:24:31.317053
Amoxicillin,Legionella pneumophila,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,18.0,20,25,16,12,2,3,0,0,0,0,1,100,,,2021-02-14 23:24:31.317053
Amoxicillin,Mannheimia haemolytica,0.0,0.0,0.0,3.0,5.0,13.0,66.0,134.0,25.0,2,0,1,30,6,17,12,0,0,0,8,314,,,2021-02-14 23:24:31.317053
Amoxicillin,Moraxella catarrhalis,2.0,0.0,21.0,55.0,6.0,8.0,4.0,0.0,7.0,13,24,98,225,318,267,159,41,16,1,3,1265,0.125,True,2021-02-14 23:24:31.317053
Amoxicillin,Morganella morganii,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1,3,1,2,8,14,26,33,29,11,5,130,8.0,False,2021-02-14 23:24:31.317053
Amoxicillin,Neisseria meningitidis,0.0,0.0,0.0,0.0,9.0,105.0,431.0,85.0,129.0,59,0,0,0,0,0,0,0,0,0,1,818,,,2021-02-14 23:24:31.317053
Amoxicillin,Pasteurella multocida,0.0,0.0,0.0,0.0,0.0,11.0,36.0,104.0,90.0,2,1,2,1,1,0,3,0,0,0,6,251,1.0,False,2021-02-14 23:24:31.317053
Amoxicillin,Porphyromonas spp,0.0,0.0,0.0,0.0,1.0,47.0,5.0,3.0,1.0,2,0,0,0,1,0,0,0,0,0,1,60,,,2021-02-14 23:24:31.317053
Amoxicillin,Prevotella spp,0.0,0.0,0.0,0.0,8.0,112.0,20.0,12.0,8.0,9,12,9,20,40,26,8,50,0,0,1,334,,,2021-02-14 23:24:31.317053
Amoxicillin,Proteus mirabilis,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,236.0,80,11,50,2,4,18,17,10,13,107,4,561,2.0,True,2021-02-14 23:24:31.317053
Amoxicillin,Salmonella enterica,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,2418.0,5791,207,6,4,2,14,1148,553,0,0,6,10149,4.0,False,2021-02-14 23:24:31.317053
Amoxicillin,Staphylococcus aureus ATCC 29213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29,3,0,0,0,0,0,0,0,0,1,32,,,2021-02-14 23:24:31.317053
Amoxicillin,Staphylococcus hyicus,0.0,0.0,0.0,0.0,0.0,1.0,8.0,28.0,1.0,1,2,0,5,0,0,0,0,0,0,2,46,,,2021-02-14 23:24:31.317053
Amoxicillin,Streptococcus agalactiae,0.0,0.0,0.0,9.0,56.0,254.0,19.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,5,338,0.25,False,2021-02-14 23:24:31.317053
Amoxicillin,Streptococcus anginosus,0.0,0.0,0.0,2.0,4.0,25.0,27.0,8.0,0.0,1,0,0,0,0,0,0,0,0,0,3,67,0.25,True,2021-02-14 23:24:31.317053
Amoxicillin,Streptococcus bovis,0.0,0.0,0.0,0.0,3.0,21.0,14.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,1,40,,,2021-02-14 23:24:31.317053
Amoxicillin,Streptococcus group G,0.0,0.0,33.0,138.0,10.0,5.0,1.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,4,188,0.064,True,2021-02-14 23:24:31.317053
Amoxicillin,Streptococcus intermedius,0.0,0.0,0.0,0.0,2.0,7.0,8.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,17,,,2021-02-14 23:24:31.317053
Amoxicillin,Streptococcus oralis,0.0,0.0,4.0,41.0,62.0,26.0,23.0,12.0,9.0,6,5,5,0,3,0,0,0,0,0,4,196,0.125,True,2021-02-14 23:24:31.317053
Amoxicillin,Streptococcus pneumoniae,2.0,150.0,1474.0,2717.0,2455.0,245.0,210.0,104.0,156.0,372,301,45,32,11,0,0,0,0,0,12,8274,0.064,False,2021-02-14 23:24:31.317053
Amoxicillin,Streptococcus pneumoniae ATCC 49619,0.0,0.0,0.0,0.0,4.0,97.0,10.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,2,111,,,2021-02-14 23:24:31.317053
Amoxicillin,Streptococcus pyogenes,0.0,3.0,77.0,207.0,6.0,6.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,4,300,0.064,True,2021-02-14 23:24:31.317053
Amoxicillin,Streptococcus sanguinis,0.0,0.0,0.0,0.0,1.0,2.0,11.0,9.0,9.0,2,2,0,1,0,0,0,0,0,0,1,37,,,2021-02-14 23:24:31.317053
Amoxicillin,"Streptococcus, viridans group",0.0,0.0,4.0,26.0,54.0,81.0,81.0,38.0,21.0,17,10,2,0,1,0,0,0,0,0,2,335,,,2021-02-14 23:24:31.317053
Amoxicillin,Yersinia enterocolitica,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,16,36,81,14,0,0,1,151,,,2021-02-14 23:24:31.317053
Amoxicillin-clavulanic acid (fixed),Bacteroides fragilis group,0.0,0.0,0.0,0.0,0.0,283.0,356.0,305.0,190.0,80,73,45,35,61,91,25,98,0,0,1,1642,,,2021-02-14 23:24:32.409529
Amoxicillin-clavulanic acid (fixed),Clostridium perfringens,0.0,0.0,0.0,0.0,24.0,49.0,5.0,2.0,2.0,2,0,0,0,0,0,0,0,0,0,1,84,,,2021-02-14 23:24:32.409529
Amoxicillin-clavulanic acid (fixed),Cutibacterium acnes,0.0,0.0,0.0,0.0,6.0,57.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,64,,,2021-02-14 23:24:32.409529
Amoxicillin-clavulanic acid (fixed),Enterococcus faecalis,0.0,0.0,0.0,0.0,0.0,0.0,22.0,28.0,522.0,766,328,168,19,11,2,0,0,0,177,1,2043,,,2021-02-14 23:24:32.409529
Amoxicillin-clavulanic acid (fixed),Escherichia coli,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,419,2121,3307,1787,997,497,309,246,395,81,4,10159,8.0,True,2021-02-14 23:24:32.409529
Amoxicillin-clavulanic acid (fixed),Escherichia coli ATCC 25922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,10,84,0,0,0,0,0,0,2,94,,,2021-02-14 23:24:32.409529
Amoxicillin-clavulanic acid (fixed),Haemophilus influenzae,0.0,0.0,0.0,0.0,0.0,0.0,29.0,135.0,294.0,126,77,21,14,2,5,0,0,0,254,4,957,2.0,True,2021-02-14 23:24:32.409529
Amoxicillin-clavulanic acid (fixed),Haemophilus influenzae ATCC 49247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,15,61,0,0,0,0,0,0,0,2,77,,,2021-02-14 23:24:32.409529
Amoxicillin-clavulanic acid (fixed),Haemophilus influenzae ATCC 49766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,6.0,0,0,0,0,0,0,0,0,0,0,1,16,,,2021-02-14 23:24:32.409529
Amoxicillin-clavulanic acid (fixed),Klebsiella pneumoniae,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,543,704,334,175,77,46,33,47,105,86,2,2150,,,2021-02-14 23:24:32.409529
Amoxicillin-clavulanic acid (fixed),Klebsiella pneumoniae ATCC 700603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,7,25,0,0,0,0,0,1,32,,,2021-02-14 23:24:32.409529
Amoxicillin-clavulanic acid (fixed),Proteus mirabilis,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,34,7,1,1,0,2,0,0,0,0,1,50,,,2021-02-14 23:24:32.409529
Amoxicillin-clavulanic acid (fixed),Proteus vulgaris,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,78,132,73,26,10,5,2,19,127,1,492,,,2021-02-14 23:24:32.409529
Amoxicillin-clavulanic acid (fixed),Staphylococcus aureus ATCC 29213,0.0,0.0,0.0,0.0,0.0,0.0,14.0,18.0,0.0,0,0,0,0,0,0,0,0,0,0,1,32,,,2021-02-14 23:24:32.409529
Amoxicillin-clavulanic acid (fixed),Streptococcus pneumoniae ATCC 49619,0.0,0.0,0.0,0.0,10.0,101.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,2,111,,,2021-02-14 23:24:32.409529
Amphotericin B,Aspergillus flavus EUCAST,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,42.0,83,59,15,1,1,0,0,0,0,0,1,207,,,2021-02-14 23:24:33.704625
Amphotericin B,Aspergillus fumigatus EUCAST,0.0,0.0,0.0,1.0,1.0,11.0,384.0,593.0,1216.0,223,12,1,0,0,0,0,0,0,0,6,2442,1.0,False,2021-02-14 23:24:33.704625
Amphotericin B,Aspergillus nidulans EUCAST,0.0,0.0,0.0,0.0,0.0,2.0,4.0,8.0,37.0,38,20,4,3,5,0,0,0,0,0,3,121,4.0,True,2021-02-14 23:24:33.704625
Amphotericin B,Aspergillus niger EUCAST,0.0,0.0,0.0,1.0,6.0,27.0,50.0,70.0,28.0,2,0,1,0,0,0,0,0,0,0,1,185,,,2021-02-14 23:24:33.704625
Amphotericin B,Aspergillus terreus EUCAST,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,42,69,48,12,3,0,0,0,0,0,1,188,,,2021-02-14 23:24:33.704625
Amphotericin B,Candida albicans EUCAST,0.0,0.0,1.0,2.0,13.0,59.0,518.0,506.0,223.0,19,1,0,0,0,0,0,0,0,0,6,1342,1.0,False,2021-02-14 23:24:33.704625
Amphotericin B,Candida dubliniensis EUCAST,0.0,0.0,0.0,2.0,41.0,61.0,26.0,10.0,6.0,0,0,0,0,0,0,0,0,0,0,5,146,0.25,False,2021-02-14 23:24:33.704625
Amphotericin B,Candida glabrata EUCAST,0.0,0.0,0.0,0.0,9.0,13.0,215.0,417.0,230.0,22,1,0,0,0,0,0,0,0,0,5,907,1.0,False,2021-02-14 23:24:33.704625
Amphotericin B,Candida guilliermondii EUCAST,0.0,0.0,0.0,0.0,8.0,21.0,38.0,17.0,4.0,0,0,0,0,0,0,0,0,0,0,1,88,,,2021-02-14 23:24:33.704625
Amphotericin B,Candida kefyr EUCAST,0.0,0.0,0.0,0.0,0.0,1.0,11.0,19.0,26.0,7,0,0,0,0,0,0,0,0,0,1,64,,,2021-02-14 23:24:33.704625
Amphotericin B,Candida krusei EUCAST,0.0,0.0,0.0,0.0,0.0,0.0,6.0,35.0,167.0,53,1,0,0,0,0,0,0,0,0,7,262,1.0,False,2021-02-14 23:24:33.704625
Amphotericin B,Candida lusitaniae EUCAST,0.0,0.0,0.0,0.0,2.0,21.0,17.0,14.0,5.0,0,0,0,0,0,0,0,0,0,0,1,59,,,2021-02-14 23:24:33.704625
Amphotericin B,Candida parapsilosis EUCAST,0.0,0.0,0.0,0.0,5.0,8.0,26.0,116.0,141.0,17,0,0,0,0,1,0,0,0,0,5,314,1.0,False,2021-02-14 23:24:33.704625
Amphotericin B,Candida tropicalis EUCAST,0.0,0.0,0.0,0.0,0.0,4.0,31.0,134.0,81.0,7,0,0,0,0,0,0,0,0,0,1,257,,,2021-02-14 23:24:33.704625
Amphotericin B,Cryptococcus gattii EUC,0.0,0.0,0.0,0.0,2.0,11.0,25.0,13.0,1.0,0,0,0,0,0,0,0,0,0,0,2,52,,,2021-02-14 23:24:33.704625
Amphotericin B,Cryptococcus neoformans EUCAST,0.0,0.0,0.0,1.0,12.0,82.0,371.0,406.0,123.0,25,2,0,0,0,0,0,0,0,0,1,1022,,,2021-02-14 23:24:33.704625
Amphotericin B,Fusarium (Gibberella) fujikuroi SC EUCAST,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,13,41,29,11,1,0,0,0,0,0,5,99,8.0,False,2021-02-14 23:24:33.704625
Amphotericin B,Fusarium solani SC EUCAST,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,33,19,6,7,1,0,0,0,0,0,1,72,,,2021-02-14 23:24:33.704625
Amphotericin B,Saccharomyces cerevisiae EUCAST,0.0,0.0,0.0,1.0,2.0,9.0,21.0,37.0,10.0,1,0,0,0,0,0,0,0,0,0,3,81,0.5,True,2021-02-14 23:24:33.704625
Ampicillin,Acinetobacter baumannii,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,14,18,62,244,673,2720,111,3,35,1,4,3885,,,2021-02-14 23:24:35.955929
